S1143417	S1143440	dependency	2
S11434AD	S114349C	relates_to	1
S114349C	S1143513	dependency	2
S114349D	S11434D9	dependency	2
S114349D	S11434D4	dependency	2
S114349E	S11434ED	dependency	2
S1143501	S1143502	relates_to	1
S1143502	S1143501	relates_to	1
S1143501	S1143675	dependency	2
S1143501	S1143676	dependency	2
S1143502	S11434E4	dependency	2
S1143502	S11434D8	dependency	2
S1143502	S114367F	dependency	2
S1143503	S1143504	dependency	2
S11434FD	S11434E6	dependency	2
S11434FD	S11434E7	dependency	2
S11434FD	S11434E9	dependency	2
S11436A0	S11434FF	dependency	2
S11436A1	S11434FF	dependency	2
S11436A0	S11436A2	dependency	2
S11436A1	S11436A2	dependency	2
S11436A0	S11436A4	dependency	2
S11436A1	S11436A4	dependency	2
S11434FF	S11436A2	dependency	2
S11436A2	S11436A3	dependency	2
S11436A2	S11434E3	dependency	2
S11436A3	S11436A4	dependency	2
S11436A3	S11434E3	dependency	2
S11434EE	S11434EF	dependency	2
S11434EE	S1143698	dependency	2
S11434EE	S1143699	dependency	2
S11434EE	S11434F1	dependency	2
S11434EE	S11434F2	dependency	2
S11434EE	S11434F3	dependency	2
S11434EE	S11434F4	dependency	2
S11434EF	S11434F2	relates_to	1
S11434F2	S11434EF	relates_to	1
S11434EF	S11434F4	relates_to	1
S11434F4	S11434EF	relates_to	1
S11434EF	S11434D9	dependency	2
S11434EF	S114352F	dependency	2
S1143698	S11434F1	dependency	2
S1143699	S11434F1	dependency	2
S11434F2	S11434F3	dependency	2
S11434F2	S11434F4	relates_to	1
S11434F4	S11434F2	relates_to	1
S11434F2	S11434D3	dependency	2
S11434F3	S11434F4	relates_to	1
S11434F4	S11434F3	relates_to	1
S11434F3	S11434D2	dependency	2
S11434F3	S11434D3	dependency	2
S11434F4	S11434FC	dependency	2
S11434F4	S11434D3	dependency	2
S11434F5	S11434F4	dependency	2
S11434F5	S11434F6	dependency	2
S11434F5	S11434DF	dependency	2
S11434F5	S1143673	dependency	2
S11434F6	S11434FD	dependency	2
S11434F7	S1143683	relates_to	1
S1143683	S11434F7	relates_to	1
S11434F7	S2373210	relates_to	1
S11434F7	S2373211	relates_to	1
S2373210	S11434F7	relates_to	1
S2373211	S11434F7	relates_to	1
S11434F7	S11434CF	dependency	2
S11434F7	S114366F	dependency	2
S1143683	S11434F4	dependency	2
S1143684	S11434F4	dependency	2
S1143683	S2373210	dependency	2
S1143683	S2373211	dependency	2
S1143684	S2373210	dependency	2
S1143684	S2373211	dependency	2
S1143683	S1143685	relates_to	1
S1143683	S1143686	relates_to	1
S1143683	S1143687	relates_to	1
S1143684	S1143685	relates_to	1
S1143684	S1143686	relates_to	1
S1143684	S1143687	relates_to	1
S1143685	S1143683	relates_to	1
S1143685	S1143684	relates_to	1
S1143686	S1143683	relates_to	1
S1143686	S1143684	relates_to	1
S1143687	S1143683	relates_to	1
S1143687	S1143684	relates_to	1
S1143683	S11434DF	dependency	2
S1143684	S11434DF	dependency	2
S1143683	S11434E2	dependency	2
S1143684	S11434E2	dependency	2
S1143683	S114366E	dependency	2
S1143684	S114366E	dependency	2
S1143683	S1143520	dependency	2
S1143684	S1143520	dependency	2
S1143683	S1143684	dependency	2
S1143683	S11434FA	relates_to	1
S11434FA	S1143683	relates_to	1
S2373210	S11434EC	relates_to	1
S2373211	S11434EC	relates_to	1
S11434EC	S2373210	relates_to	1
S11434EC	S2373211	relates_to	1
S2373210	S11434CE	dependency	2
S2373211	S11434CE	dependency	2
S11434FA	S11434FD	dependency	2
S11434FA	S1143685	relates_to	1
S11434FA	S1143686	relates_to	1
S11434FA	S1143687	relates_to	1
S1143685	S11434FA	relates_to	1
S1143686	S11434FA	relates_to	1
S1143687	S11434FA	relates_to	1
S11434FA	S1143684	relates_to	1
S1143684	S11434FA	relates_to	1
S11434FA	S2373210	relates_to	1
S11434FA	S2373211	relates_to	1
S2373210	S11434FA	relates_to	1
S2373211	S11434FA	relates_to	1
S1143685	S11434F4	dependency	2
S1143686	S11434F4	dependency	2
S1143687	S11434F4	dependency	2
S1143685	S11434D1	dependency	2
S1143686	S11434D1	dependency	2
S1143687	S11434D1	dependency	2
S1143685	S11434CF	dependency	2
S1143686	S11434CF	dependency	2
S1143687	S11434CF	dependency	2
S1143687	S11434FD	dependency	2
S11434EB	S11434EC	dependency	2
S11434EC	S1143669	dependency	2
S11434EC	S114366A	dependency	2
S11434EC	S114366B	dependency	2
S11434EC	S11434DB	dependency	2
S11434EC	S11434DC	dependency	2
S11434EC	S11434D4	dependency	2
S11434ED	S1143669	dependency	2
S11434ED	S114366A	dependency	2
S11434ED	S114366B	dependency	2
S11434ED	S11434E1	dependency	2
S11434ED	S11434CE	dependency	2
S11434D9	S1143669	dependency	2
S11434D9	S114366A	dependency	2
S11434D9	S114366B	dependency	2
S11434D9	S114352D	dependency	2
S1143669	S11434DB	dependency	2
S1143669	S11434DC	dependency	2
S114366A	S11434DB	dependency	2
S114366A	S11434DC	dependency	2
S114366B	S11434DB	dependency	2
S114366B	S11434DC	dependency	2
S1143669	S11434DD	dependency	2
S114366A	S11434DD	dependency	2
S114366B	S11434DD	dependency	2
S1143669	S11434DE	dependency	2
S114366A	S11434DE	dependency	2
S114366B	S11434DE	dependency	2
S11434DB	S1143514	dependency	2
S11434DC	S1143514	dependency	2
S11434DD	S11434DF	relates_to	1
S11434DF	S11434DD	relates_to	1
S11434DD	S11434E0	relates_to	1
S11434E0	S11434DD	relates_to	1
S11434DD	S114352E	dependency	2
S11434DD	S1143664	dependency	2
S11434DD	S1143665	dependency	2
S11434DD	S1143666	dependency	2
S11434DE	S11434DF	relates_to	1
S11434DF	S11434DE	relates_to	1
S11434DE	S1143667	dependency	2
S11434DE	S1143668	dependency	2
S11434DF	S1143667	dependency	2
S11434DF	S11434E1	relates_to	1
S11434E1	S11434DF	relates_to	1
S11434DF	S1143680	relates_to	1
S1143680	S11434DF	relates_to	1
S11434E0	S1143668	dependency	2
S11434E1	S1143680	relates_to	1
S1143680	S11434E1	relates_to	1
S11434E2	S11434E5	dependency	2
S11434E2	S1143518	dependency	2
S11434E2	S114351B	dependency	2
S11434E2	S114351D	dependency	2
S11434E3	S114351D	dependency	2
S11434E4	S114353F	dependency	2
S11434E4	S1143546	dependency	2
S11434E5	S114351D	dependency	2
S11434D1	S11434DF	dependency	2
S11434D1	S114366E	dependency	2
S11434D1	S1143520	dependency	2
S11434D2	S11434D3	dependency	2
S11434D3	S1143513	dependency	2
S11434D4	S11434DB	dependency	2
S11434D4	S11434DC	dependency	2
S11434D5	S1143674	dependency	2
S11434D5	S1143670	dependency	2
S1143674	S11434E0	dependency	2
S1143674	S1143675	dependency	2
S1143674	S1143676	dependency	2
S1143674	S1143679	dependency	2
S1143674	S1143670	dependency	2
S1143674	S1143671	dependency	2
S1143675	S1143676	relates_to	1
S1143676	S1143675	relates_to	1
S1143675	S11434D8	dependency	2
S1143676	S11434E0	dependency	2
S1143676	S1143677	dependency	2
S1143676	S1143678	dependency	2
S1143677	S11434E0	dependency	2
S1143677	S114367A	dependency	2
S1143678	S11434E0	dependency	2
S1143678	S1143677	relates_to	1
S1143677	S1143678	relates_to	1
S1143678	S114367A	dependency	2
S1143679	S114367A	dependency	2
S1143679	S1143671	dependency	2
S1143679	S1143672	dependency	2
S11434D8	S11434E4	relates_to	1
S11434E4	S11434D8	relates_to	1
S11434D8	S1143549	dependency	2
S11434CE	S11434CF	dependency	2
S11434CE	S114367F	dependency	2
S11434CF	S1143680	dependency	2
S11434CF	S1143681	dependency	2
S11434CF	S1143682	dependency	2
S11434CF	S114350E	dependency	2
S11434CF	S114367B	dependency	2
S11434CF	S114367C	dependency	2
S11434CF	S114367D	dependency	2
S11434CF	S114367E	dependency	2
S114367F	S114367B	dependency	2
S114367F	S114367C	dependency	2
S114367F	S114367D	dependency	2
S114367F	S114367E	dependency	2
S1143680	S114367B	dependency	2
S1143680	S114367C	dependency	2
S1143680	S114367D	dependency	2
S1143680	S114367E	dependency	2
S1143681	S114367B	dependency	2
S1143681	S114367C	dependency	2
S1143681	S114367D	dependency	2
S1143681	S114367E	dependency	2
S1143682	S114367B	dependency	2
S1143682	S114367C	dependency	2
S1143682	S114367D	dependency	2
S1143682	S114367E	dependency	2
S114367F	S1143510	dependency	2
S1143680	S1143510	dependency	2
S1143681	S1143510	dependency	2
S1143682	S1143510	dependency	2
S114367F	S11434E1	relates_to	1
S11434E1	S114367F	relates_to	1
S114367F	S1143680	dependency	2
S1143681	S11434DF	relates_to	1
S11434DF	S1143681	relates_to	1
S11434E6	S11434E8	dependency	2
S11434E6	S114351E	dependency	2
S11434E7	S11434E8	dependency	2
S11434E7	S2373212	dependency	2
S11434E7	S2373213	dependency	2
S11434E7	S2373214	dependency	2
S11434E7	S2373215	dependency	2
S11434E7	S114351E	dependency	2
S11434E7	S1143520	dependency	2
S11434E8	S2373212	dependency	2
S11434E8	S2373213	dependency	2
S11434E8	S2373214	dependency	2
S11434E8	S2373215	dependency	2
S11434E9	S2373212	relates_to	1
S11434E9	S2373213	relates_to	1
S11434E9	S2373214	relates_to	1
S11434E9	S2373215	relates_to	1
S2373212	S11434E9	relates_to	1
S2373213	S11434E9	relates_to	1
S2373214	S11434E9	relates_to	1
S2373215	S11434E9	relates_to	1
S1143514	S1143515	relates_to	1
S1143515	S1143514	relates_to	1
S1143514	S1143663	dependency	2
S1143516	S1143530	dependency	2
S1143667	S1143668	dependency	2
S1143667	S1143663	dependency	2
S1143667	S1143664	dependency	2
S1143667	S1143665	dependency	2
S1143667	S1143666	dependency	2
S1143518	S1143532	dependency	2
S1143519	S2373207	dependency	2
S1143519	S2373208	dependency	2
S1143519	S2373209	dependency	2
S114351C	S2373207	dependency	2
S114351C	S2373208	dependency	2
S114351C	S2373209	dependency	2
S114351D	S1143544	dependency	2
S1143670	S1143671	relates_to	1
S1143671	S1143670	relates_to	1
S1143671	S1143672	dependency	2
S1143671	S1143673	dependency	2
S1143672	S1143673	dependency	2
S1143673	S114366C	dependency	2
S1143673	S1143513	dependency	2
S114366C	S114366D	relates_to	1
S114366D	S114366C	relates_to	1
S114366C	S114366E	relates_to	1
S114366E	S114366C	relates_to	1
S114366E	S114366D	relates_to	1
S114366D	S114366E	relates_to	1
S114366E	S1143513	dependency	2
S114366F	S1143513	dependency	2
S114366F	S1143528	dependency	2
S1143513	S1143516	dependency	2
S1143513	S1143667	dependency	2
S1143513	S114352E	dependency	2
S114350E	S114367B	dependency	2
S114350E	S114367C	dependency	2
S114350E	S114367D	dependency	2
S114350E	S114367E	dependency	2
S114367B	S1143667	relates_to	1
S114367C	S1143667	relates_to	1
S114367D	S1143667	relates_to	1
S114367E	S1143667	relates_to	1
S1143667	S114367B	relates_to	1
S1143667	S114367C	relates_to	1
S1143667	S114367D	relates_to	1
S1143667	S114367E	relates_to	1
S114367B	S1143518	dependency	2
S114367C	S1143518	dependency	2
S114367D	S1143518	dependency	2
S114367E	S1143518	dependency	2
S114367B	S1143510	dependency	2
S114367C	S1143510	dependency	2
S114367D	S1143510	dependency	2
S114367E	S1143510	dependency	2
S114367B	S1143531	dependency	2
S114367C	S1143531	dependency	2
S114367D	S1143531	dependency	2
S114367E	S1143531	dependency	2
S114367B	S1143532	dependency	2
S114367C	S1143532	dependency	2
S114367D	S1143532	dependency	2
S114367E	S1143532	dependency	2
S114367B	S1143537	dependency	2
S114367C	S1143537	dependency	2
S114367D	S1143537	dependency	2
S114367E	S1143537	dependency	2
S114367B	S1143538	dependency	2
S114367C	S1143538	dependency	2
S114367D	S1143538	dependency	2
S114367E	S1143538	dependency	2
S114367B	S114353A	dependency	2
S114367C	S114353A	dependency	2
S114367D	S114353A	dependency	2
S114367E	S114353A	dependency	2
S1143510	S1143523	dependency	2
S1143510	S114365D	dependency	2
S1143510	S114365E	dependency	2
S1143510	S114365F	dependency	2
S1143510	S1143660	dependency	2
S1143510	S1143661	dependency	2
S114351E	S114351F	dependency	2
S114351F	S1143521	dependency	2
S1143520	S1143521	dependency	2
S1143522	S114351E	dependency	2
S1143522	S1143523	dependency	2
S1143523	S114365D	dependency	2
S1143523	S114365E	dependency	2
S114365D	S114365F	dependency	2
S114365D	S1143660	dependency	2
S114365D	S1143661	dependency	2
S114365E	S114365F	dependency	2
S114365E	S1143660	dependency	2
S114365E	S1143661	dependency	2
S114352D	S114352F	dependency	2
S114352D	S1143530	dependency	2
S114352E	S1143544	relates_to	1
S1143544	S114352E	relates_to	1
S114352E	S1143547	dependency	2
S114352F	S1143530	relates_to	1
S1143530	S114352F	relates_to	1
S1143531	S1143532	relates_to	1
S1143532	S1143531	relates_to	1
S1143531	S1143538	dependency	2
S1143532	S1143664	dependency	2
S1143532	S1143665	dependency	2
S1143532	S1143666	dependency	2
S1143532	S1143538	dependency	2
S1143532	S1143539	dependency	2
S1143662	S1143663	relates_to	1
S1143663	S1143662	relates_to	1
S1143663	S114354B	relates_to	1
S114354B	S1143663	relates_to	1
S1143537	S1143538	dependency	2
S1143537	S1143539	dependency	2
S1143537	S114353B	dependency	2
S1143538	S1143539	dependency	2
S1143538	S114353B	dependency	2
S1143539	S114353A	dependency	2
S1143539	S114353B	dependency	2
S114353B	S114353A	relates_to	1
S114353A	S114353B	relates_to	1
S2373207	S114353E	dependency	2
S2373208	S114353E	dependency	2
S2373209	S114353E	dependency	2
S2373207	S114353F	dependency	2
S2373208	S114353F	dependency	2
S2373209	S114353F	dependency	2
S114353E	S1143540	dependency	2
S114353E	S1143541	dependency	2
S114353F	S1143540	dependency	2
S1143540	S1143541	dependency	2
S1143541	S1143532	dependency	2
S1143544	S1143545	relates_to	1
S1143545	S1143544	relates_to	1
S1143545	S1143546	dependency	2
S1143528	S114352E	relates_to	1
S114352E	S1143528	relates_to	1
S1143528	S1143529	relates_to	1
S1143529	S1143528	relates_to	1
S1143529	S114352E	relates_to	1
S114352E	S1143529	relates_to	1
S1143549	S114354A	dependency	2
S114354A	S114353A	relates_to	1
S114353A	S114354A	relates_to	1
S114354A	S114354B	dependency	2
S114354B	S114353A	relates_to	1
S114353A	S114354B	relates_to	1